machine_translated_fields,subject_en,spatial_representation_type_en,collection_en,frequency_en,id,jurisdiction_en,keywords_en,license_id_en,maintainer,maintainer_email,metadata_created,metadata_modified,name,org_title_at_publication_en,owner_org_en,formats_en,resource_date_published,resource_size,resource_url,resource_character_set_en,resource_language_en,resource_format_en,resource_related_type_en,resource_related_relationship_en,resource_type_en,resource_data_quality_en,restrictions,spatial,time_period_coverage_end,time_period_coverage_start,title_translated_eng,topic_category_en,dataset_type_en,org_section_en,program_page_url_en
"-","['Agriculture']","['Grid']","Open Maps","Not Planned","3688e7d9-7520-42bd-a3eb-8854b685fef3","Federal","['Geographic data', 'Geographic information systems', 'Geography', 'Geomatics', 'Land cover', 'Maps', 'Remote sensing']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-24T08:41:21.098Z","2024-02-15T19:14:20.343Z","3688e7d9-7520-42bd-a3eb-8854b685fef3","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/annual-crop-inventory', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/data_donnees/tif/2015/', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/aci_crop_classifications_iac_classifications_des_cultures.csv', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/en/ISO%2019131_AAFC_Annual_Crop_Inventory_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/annualCropInventory/supportdocument_documentdesupport/fr/Inventaire_annuel_des_cultures_d_AAC_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/inventaire-annuel-cultures', 'https://agriculture.canada.ca/atlas/rest/services/imageservices/annual_crop_inventory_2015/ImageServer', 'https://agriculture.canada.ca/atlas/rest/services/servicesimage/inventaire_annuel_des_cultures_2015/ImageServer', 'https://agriculture.canada.ca/atlas/services/imageservices/annual_crop_inventory_2015/ImageServer/WMSServer?request=GetCapabilities&service=WMS', 'https://agriculture.canada.ca/atlas/services/servicesimage/inventaire_annuel_des_cultures_2015/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['CSV', 'ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-60.0, 36.0], [-60.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","2015-12-31 00:00:00","2015-01-01 00:00:00","Annual Crop Inventory 2015","Farming","Open Data","-","-"
"-","['Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Text Table', 'Vector']","Open Maps","Not Planned","3734623c-25c5-4e69-936d-26f764a2807f","Federal","['Soil taxonomy']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2016-09-24T08:47:55.749Z","2024-09-10T20:10:54.622Z","3734623c-25c5-4e69-936d-26f764a2807f","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/detailedSoilSurvey/data_donnees/csv/sk_detailedsoils_csv.zip', 'https://agriculture.canada.ca/atlas/data_donnees/detailedSoilSurvey/data_donnees/fgdb/sk_detailed_soils_gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/detailedSoilSurvey/data_donnees/geoJSON/sk_detailed_soils_geoJSON.zip', 'https://agriculture.canada.ca/atlas/data_donnees/detailedSoilSurvey/supportdocument_documentdesupport/en/ISO_19131_Detailed_Soil_Surveys_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/detailedSoilSurvey/supportdocument_documentdesupport/fr/Leves_pedologiques_detailles_ISO_19131.pdf']","['-']","['English', 'French']","['CSV', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-110.0, 49.0], [-101.0, 49.0], [-101.0, 60.0], [-110.0, 60.0], [-110.0, 49.0]]]}","-","2013-01-01 00:00:00","Saskatchewan Detailed Soil Survey","Geoscientific Information","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid', 'Vector']","Open Maps","As Needed","383f2c56-5927-45f8-8c95-cd7c336fc844","Federal","['Agriculture', 'Crops', 'Farmlands', 'Precipitation', 'TI', 'Temperature', 'agclimate']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2016-09-24T08:57:50.508Z","2024-08-12T18:00:54.942Z","383f2c56-5927-45f8-8c95-cd7c336fc844","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/agclimat', 'https://agriculture.canada.ca/atlas/agclimate', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/data_donnees/tif/ti/', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/ISO_19131_AgClimate_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Donnees_agroclimat_-_SPC.pdf', ""https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Utilisation%20des%20services%20climatologiques%20d'AAC.pdf"", 'https://agriculture.canada.ca/atlas/rest/services/app_agclimate_agclimat/agclimate_ti/ImageServer', 'https://agriculture.canada.ca/atlas/services/app_agclimate_agclimat/agclimate_ti/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2012-09-03 00:00:00","Minimum Temperature (°C)","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Form Descriptors']","['Grid']","Open Maps","Not Planned","38bb8d78-b7b6-4b98-b519-9de43dad5eec","Federal","['Hydrography']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-24T09:02:28.991Z","2023-02-23T14:27:25.223Z","38bb8d78-b7b6-4b98-b519-9de43dad5eec","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/skIrrigationProjects20k2005/data_donnees/tif/', 'https://agriculture.canada.ca/atlas/data_donnees/skIrrigationProjects20k2005/supportdocument_documentdesupport/en/ISO_19131_Saskatchewan_Irrigation_Projects_2005_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skIrrigationProjects20k2005/supportdocument_documentdesupport/fr/Projets_d_irrigation_en_Saskatchewan_2005_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-108.0, 49.0], [-101.0, 49.0], [-101.0, 50.0], [-108.0, 50.0], [-108.0, 49.0]]]}","2005-01-01 00:00:00","2005-01-01 00:00:00","Saskatchewan Irrigation Projects - 2005","Elevation","Open Data","-","-"
"-","['Nature and Environment']","['Text Table']","Open Maps","Unknown","38d86b01-05c5-4763-aea6-4f3c62bac2a9","Federal","['Drainage', 'Hydrology', 'Inland waters', 'Water', 'Watersheds', 'Western provinces']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2016-09-24T09:03:46.883Z","2023-03-30T16:01:38.924Z","38d86b01-05c5-4763-aea6-4f3c62bac2a9","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/csv/HYD_AAFC_GAUGING_STN_TBL_CSV.zip', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/en/ISO_19131_AAFC_Watersheds_Project_2013_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/fr/Projet_des_bassins_hydrographiques_d_AAC_2013_Specifications_de_contenu_informationnel_ISO_19131.pdf']","['-']","['English', 'French']","['CSV', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-124.0, 45.0], [-90.0, 45.0], [-90.0, 61.0], [-124.0, 61.0], [-124.0, 45.0]]]}","-","2013-01-01 00:00:00","Gross and effective drainage areas for hydrometric gauging stations of the AAFC Watersheds project - 2013","Inland Waters","Open Data","-","-"
"-","['Agriculture', 'Economics and Industry']","['-']","Non-Spatial","Annually","39c7ad45-02e2-4b31-b344-51c36ba7a768","Federal","['animals', 'classifications', 'commodities', 'exports', 'imports', 'origins', 'registrations', 'transfers']","Open Government Licence - Canada","-","Pascal.Blais@agr.gc.ca","2017-03-07T19:40:20.126Z","2023-03-24T13:40:35.143Z","39c7ad45-02e2-4b31-b344-51c36ba7a768","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML', 'XML']","['2017-02-01']","['-']","['https://od-do.agr.gc.ca/AnimalRegistrationsTransfersChangeLogEn.html', 'https://od-do.agr.gc.ca/AnimalRegistrationsTransfersDictionaryEn.html', 'https://od-do.agr.gc.ca/AnimalRegistrationsTransfers_RegistrationsTransfertsAnimal.csv', 'https://od-do.agr.gc.ca/AnimalRegistrationsTransfers_RegistrationsTransfertsAnimal.xml', 'https://od-do.agr.gc.ca/RegistrationsTransfertsAnimalDictionnaireFr.html', 'https://od-do.agr.gc.ca/RegistrationsTransfertsAnimalJournalFr.html']","['-', 'UTF-8']","['English', 'French']","['CSV', 'HTML', 'XML']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","-","-","1910-12-31 00:00:00","Animal Registrations and Transfers","Open Data","Market and Industry Services Branch","https://agriculture.canada.ca/en/agriculture-and-agri-food-canada/canadas-agriculture-sectors/animal-industry/animal-genetics/animal-genetics-statistics-and-data","['Business,General public']","Canada"
"-","['Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","3a060b8f-e662-4a60-b297-3bed859ffc8a","Federal","['Agriculture', 'Farmlands', 'Temperature']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2024-04-04T19:47:00.511Z","2024-06-17T19:42:00.916Z","3a060b8f-e662-4a60-b297-3bed859ffc8a","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['PDF', 'TIFF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/en/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/fr/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/en/ISO_19131_Derived_Normal_Climate_data_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/fr/Donn%c3%a9es_climatiques_normales_d%c3%a9riv%c3%a9es_-_SPC_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['PDF', 'TIFF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2010-12-31 00:00:00","1961-01-01 00:00:00","Derived Normal Climate Data","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","3b556eb9-7986-4c3f-b564-4433a107d18a","Federal","['Agriculture', 'Crops', 'Farmlands', 'Precipitation', 'Temperature']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2021-10-08T15:02:11.095Z","2024-04-22T21:20:49.474Z","3b556eb9-7986-4c3f-b564-4433a107d18a","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/cartes-interactives-normales-climatiques', 'https://agriculture.canada.ca/atlas/climate-normals-interactive-maps', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/annual/lt_gdd00/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/monthly/lt_gdd00/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/en/lt_gdd00/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/fr/lt_gdd00/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/en/ISO_19131_30_Year_Climate_Normal_Data_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/fr/Donnees_climatiques_normales_derivees_30ans_SPC_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2010-12-31 00:00:00","1961-01-01 00:00:00","30-year Average Growing Degree Days (GDDs), Base 0","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","3b9c09f3-e5cd-41f4-a603-76ba8c7a4c60","Federal","['Agriculture', 'Crops', 'Farmlands', 'Precipitation', 'Temperature']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2021-10-08T15:02:07.464Z","2024-04-22T21:20:50.168Z","3b9c09f3-e5cd-41f4-a603-76ba8c7a4c60","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ASCII Grid', 'GeoTIF', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/cartes-interactives-normales-climatiques', 'https://agriculture.canada.ca/atlas/climate-normals-interactive-maps', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/annual/lt_gdd05/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/monthly/lt_gdd05/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/en/lt_gdd05/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/fr/lt_gdd05/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/en/ISO_19131_30_Year_Climate_Normal_Data_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/fr/Donnees_climatiques_normales_derivees_30ans_SPC_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ASCII Grid', 'GeoTIF', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2010-12-31 00:00:00","1961-01-01 00:00:00","30-year Average Growing Degree Days (GDDs), Base 5","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Agriculture']","['-']","Publications","Not Planned","3bcf7d6c-a923-4622-8354-755d2660647c","Federal","['agriculture and agri-food', 'service fees']","Open Government Licence - Canada","-","open-ouvert@tbs-sct.gc.ca","2020-02-05T15:30:22.747Z","2024-11-21T01:28:52.002Z","3bcf7d6c-a923-4622-8354-755d2660647c","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['HTML', 'PDF']","['2019-12-13']","['-', '768710', '892031']","['https://open.canada.ca/data/dataset/3bcf7d6c-a923-4622-8354-755d2660647c/resource/06b62a56-96e4-4d9a-b42d-a4df849e3554/download/aafc-2018-to-2019-fees-report-fr_not-signed.pdf', 'https://open.canada.ca/data/dataset/3bcf7d6c-a923-4622-8354-755d2660647c/resource/bcc98516-e92d-4a41-8645-9e02855c08e1/download/aafc-2018-to-2019-fees-report-en_not-signed.pdf', 'https://www.agr.gc.ca/eng/about-our-department/planning-and-reporting/2018-2019-departmental-fees-report/?id=1575658161148', 'https://www.agr.gc.ca/fra/a-propos-de-notre-ministere/planification-et-rapports/rapport-ministeriel-sur-les-frais-2018-2019/?id=1575658161148']","['-', 'UTF-8']","['English', 'French']","['HTML', 'PDF']","['-']","['-']","['Report']","['-']","unrestricted","-","2019-03-31 00:00:00","2018-04-01 00:00:00","2018 to 2019 Fees Report","-","Open Information","Finance and Resource Management Division","http://www.agr.gc.ca/eng/about-us/planning-and-reporting/2018-2019-departmental-fees-report/?id=1575658161148","['General public']","Canada"
"-","['Agriculture', 'Economics and Industry']","['-']","Non-Spatial","Weekly","3c981dfe-30ac-44cb-b9a3-0fb450913d1b","Federal","['animal industries', 'cattle', 'heads', 'hogs', 'lamb', 'market information', 'red meat', 'sheep', 'slaughterhouses']","Open Government Licence - Canada","-","Pascal.Blais@agr.gc.ca","2017-03-07T19:40:15.072Z","2023-03-23T19:40:40.012Z","3c981dfe-30ac-44cb-b9a3-0fb450913d1b","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML', 'JSON', 'XML']","['2017-02-01', '2018-04-03']","['-']","['https://od-do.agr.gc.ca/AbattageAnimauxViandeRougeHebdomadaireDictionnaireFr.html', 'https://od-do.agr.gc.ca/AbattageAnimauxViandeRougeHebdomadaireJournalFr.html', 'https://od-do.agr.gc.ca/WeeklyRedMeatSlaughterChangeLogEn.html', 'https://od-do.agr.gc.ca/WeeklyRedMeatSlaughterDictionaryEn.html', 'https://od-do.agr.gc.ca/WeeklyRedMeatSlaughter_AbattageAnimauxViandeRougeHebdomadaire.csv', 'https://od-do.agr.gc.ca/WeeklyRedMeatSlaughter_AbattageAnimauxViandeRougeHebdomadaire.json', 'https://od-do.agr.gc.ca/WeeklyRedMeatSlaughter_AbattageAnimauxViandeRougeHebdomadaire.xml']","['-', 'UTF-8']","['English', 'French']","['CSV', 'HTML', 'JSON', 'XML']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","-","-","1997-01-04 00:00:00","Weekly Red Meat Slaughter","Open Data","Market and Industry Services Branch","https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/red-meat-and-livestock-market-information","['Business,General public,Students']","Canada"
"-","['Agriculture']","['-']","Non-Spatial","Annually","3d075f54-c352-4c97-8bd6-6eedb17be47b","Federal","['FOB prices', 'carrots', 'onions', 'potatoes']","Open Government Licence - Canada","-","aafc.infohort.aac@agr.gc.ca","2025-01-31T15:30:53.679Z","2025-01-31T15:30:53.679Z","3d075f54-c352-4c97-8bd6-6eedb17be47b","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML', 'JSON', 'XML']","['1995-01-01', '2024-12-24']","['-']","['https://od-do.agr.gc.ca/DailyFOBMarketPricesChangeLogEn.html', 'https://od-do.agr.gc.ca/DailyFOBMarketPricesDictionaryEn.html', 'https://od-do.agr.gc.ca/DailyFOBMarketPrices_PrixDeMarcheFABQuotidien.csv', 'https://od-do.agr.gc.ca/DailyFOBMarketPrices_PrixDeMarcheFABQuotidien.json', 'https://od-do.agr.gc.ca/DailyFOBMarketPrices_PrixDeMarcheFABQuotidien.xml', 'https://od-do.agr.gc.ca/PrixDeMarcheFABQuotidienDictionnaireFr.html', 'https://od-do.agr.gc.ca/PrixDeMarcheFABQuotidienJournalFr.html']","['-']","['English', 'French']","['CSV', 'HTML', 'JSON', 'XML']","['-']","['-']","['Dataset', 'Specification', 'Terminology']","['-']","unrestricted","-","2011-06-03 00:00:00","1987-09-11 00:00:00","Daily FOB Market Prices","Open Data","-","https://agriculture.canada.ca/en/sector/horticulture/market-information-infohort/fob-market-price-reports","['General public']"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","3d7e3512-fd51-4893-a5de-ee4597589e35","Federal","['Ecology', 'Environment', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-04-26T15:35:48.736Z","2024-09-10T19:38:03.069Z","3d7e3512-fd51-4893-a5de-ee4597589e35","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/er/nef_ecoreg_surf_material.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/er/nef_ecoreg_surf_material.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/24', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/24']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Surface Material by Ecoregion","Biota","Open Data","-","-"
